,property_type,region,area_m2,country,state,city,lat,lon,price_brl
295,apartment,Northeast,100.0,Brasil,Bahia,Salvador,-12.993493,-38.477962,546089.9500000001
296,apartment,Northeast,198.0,Brasil,Bahia,Salvador,-12.985207,-38.456074,1092179.95
297,apartment,Northeast,114.0,Brasil,Bahia,Salvador,-13.000443,-38.45739,1014167.1000000001
298,apartment,Northeast,82.0,Brasil,Bahia,Salvador,-12.992462,-38.444553,405666.85
299,apartment,Northeast,220.0,Brasil,Bahia,Salvador,,,1716282.8
300,apartment,Northeast,203.0,Brasil,Bahia,Salvador,-13.000443,-38.45739,1326218.55
301,apartment,Northeast,90.0,Brasil,Bahia,Salvador,-13.002345,-38.528343,655307.95
302,apartment,Northeast,75.0,Brasil,Bahia,Salvador,-12.970389,-38.424129,428517.0
303,apartment,Northeast,210.0,Brasil,Bahia,Salvador,,,2404200.1999999997
304,apartment,Northeast,70.0,Brasil,Bahia,Salvador,,,634400.5
305,apartment,Northeast,67.0,Brasil,Bahia,Salvador,-12.982599,-38.499725,655307.95
306,apartment,Northeast,156.0,Brasil,Bahia,Salvador,-13.002883,-38.486099,1950321.4000000001
307,apartment,Northeast,116.0,Brasil,Bahia,Salvador,-12.951526,-38.392464,1042251.75
308,apartment,Northeast,143.0,Brasil,Bahia,Salvador,-12.951526,-38.392464,1266928.75
309,apartment,Northeast,109.0,Brasil,Bahia,Salvador,-12.968704,-38.435516,733320.8500000001
310,apartment,Northeast,155.0,Brasil,Bahia,Salvador,-12.993305,-38.45739,1552455.7999999998
311,apartment,Northeast,155.0,Brasil,Bahia,Salvador,,,1482244.25
312,apartment,Northeast,71.0,Brasil,Bahia,Salvador,-12.992462,-38.444553,421269.4
313,apartment,Northeast,100.0,Brasil,Bahia,Salvador,-12.99183,-38.477451,733320.8500000001
314,apartment,Northeast,103.0,Brasil,Bahia,Salvador,-12.998506,-38.52309,933345.8
315,apartment,Northeast,89.0,Brasil,Bahia,Salvador,-12.970966,-38.436806,803532.4
316,apartment,Northeast,143.0,Brasil,Bahia,Salvador,-12.941992,-38.403465,1482244.25
317,apartment,Northeast,75.0,Brasil,Bahia,Salvador,-12.999527,-38.46265,386943.75
318,house,Northeast,170.0,Brasil,Bahia,Salvador,-12.930742,-38.365299,468077.1
319,apartment,Northeast,230.0,Brasil,Bahia,Salvador,-13.002785,-38.519222,2324783.1
320,apartment,Northeast,73.0,Brasil,Bahia,Salvador,-12.985207,-38.456074,522686.1
321,apartment,Northeast,77.0,Brasil,Bahia,Salvador,,,546089.9500000001
322,apartment,Northeast,200.0,Brasil,Bahia,Salvador,-12.958966,-38.405651,936154.25
323,apartment,Northeast,74.0,Brasil,Bahia,Lauro de Freitas,-12.852844,-38.32711,507083.55000000005
324,apartment,Northeast,142.0,Brasil,Bahia,Salvador,-12.950598,-38.40873,1373026.25
325,apartment,Northeast,77.0,Brasil,Bahia,Salvador,-13.001876,-38.501404,546089.9500000001
326,apartment,Northeast,200.0,Brasil,Bahia,Salvador,-12.958966,-38.405651,936154.25
327,apartment,Northeast,73.0,Brasil,Bahia,Salvador,,,522686.1
328,apartment,Northeast,210.0,Brasil,Bahia,Salvador,-13.000443,-38.45739,1193596.7
329,apartment,Northeast,105.0,Brasil,Bahia,Salvador,-12.998506,-38.52309,682453.0
330,apartment,Northeast,210.0,Brasil,Bahia,Salvador,-13.000443,-38.45739,1193596.7
331,apartment,Northeast,105.0,Brasil,Bahia,Salvador,-12.998506,-38.52309,682453.0
332,apartment,Northeast,186.0,Brasil,Bahia,Salvador,-13.009664,-38.486431,2028334.25
333,apartment,Northeast,186.0,Brasil,Bahia,Salvador,,,2028334.25
334,apartment,Northeast,128.0,Brasil,Bahia,Salvador,-13.002345,-38.528343,702115.7000000001
335,apartment,Northeast,139.0,Brasil,Bahia,Salvador,-12.993305,-38.45739,1248205.7000000002
336,apartment,Northeast,182.0,Brasil,Bahia,Salvador,-13.004878,-38.532276,2184359.95
337,apartment,Northeast,139.0,Brasil,Bahia,Salvador,-12.993305,-38.45739,1248205.7000000002
338,apartment,Northeast,182.0,Brasil,Bahia,Salvador,-13.004878,-38.532276,2184359.95
339,apartment,Northeast,204.0,Brasil,Bahia,Salvador,-13.002883,-38.486099,2262372.8
340,apartment,Northeast,204.0,Brasil,Bahia,Salvador,-13.002883,-38.486099,2340385.65
341,apartment,Northeast,82.0,Brasil,Bahia,Salvador,-12.990577,-38.510612,655307.95
342,apartment,Northeast,82.0,Brasil,Bahia,Salvador,-12.990577,-38.510612,655307.95
343,apartment,Northeast,110.0,Brasil,Bahia,Salvador,-12.992462,-38.444553,468077.1
344,apartment,Northeast,106.0,Brasil,Bahia,Salvador,-12.9371316,-38.3556842,928352.95
345,apartment,Northeast,63.0,Brasil,Bahia,Salvador,-12.974083,-38.431091,546089.9500000001
346,apartment,Northeast,110.0,Brasil,Bahia,Salvador,-12.992462,-38.444553,468077.1
347,apartment,Northeast,106.0,Brasil,Bahia,Salvador,-12.9371316,-38.3556842,928352.95
348,apartment,Northeast,63.0,Brasil,Bahia,Salvador,-12.974083,-38.431091,546089.9500000001
349,apartment,Northeast,67.0,Brasil,Bahia,Salvador,-12.971625,-38.486305,561692.5499999999
350,apartment,Northeast,88.0,Brasil,Bahia,Salvador,-12.985591,-38.469273,608500.25
351,apartment,Northeast,88.0,Brasil,Bahia,Salvador,-12.985591,-38.469273,608500.25
352,apartment,Northeast,133.0,Brasil,Bahia,Salvador,-12.952238,-38.395287,995912.1000000001
353,apartment,Northeast,133.0,Brasil,Bahia,Salvador,,,995912.1000000001
354,apartment,Northeast,67.0,Brasil,Bahia,Salvador,-12.937969,-38.381538,530487.4
355,apartment,Northeast,82.0,Brasil,Bahia,Salvador,-12.937969,-38.381538,639705.4
356,apartment,Northeast,67.0,Brasil,Bahia,Salvador,-12.937969,-38.381538,530487.4
357,apartment,Northeast,82.0,Brasil,Bahia,Salvador,,,639705.4
358,apartment,Northeast,110.0,Brasil,Bahia,Salvador,-12.993305,-38.45739,1076577.4000000001
359,apartment,Northeast,112.0,Brasil,Bahia,Salvador,-12.993533,-38.526047,982961.9500000001
360,house,Northeast,160.0,Brasil,Bahia,Lauro de Freitas,,,881545.25
361,apartment,Northeast,53.0,Brasil,Bahia,Salvador,-12.985591,-38.469273,454003.6
362,apartment,Northeast,60.0,Brasil,Bahia,Salvador,-13.007857,-38.498463,483679.7
363,house,Northeast,200.0,Brasil,Bahia,Salvador,-12.968771,-38.42057,1248205.7000000002
364,apartment,Northeast,79.0,Brasil,Bahia,Salvador,-12.98223,-38.43898,782289.5
365,apartment,Northeast,103.0,Brasil,Bahia,Salvador,-12.998506,-38.52309,1264444.85
366,apartment,Northeast,90.0,Brasil,Bahia,Salvador,-12.970966,-38.436806,793702.8
367,apartment,Northeast,84.0,Brasil,Bahia,Salvador,-13.000443,-38.45739,733320.8500000001
368,apartment,Northeast,59.0,Brasil,Bahia,Salvador,-13.000164,-38.489021,653747.7
369,apartment,Northeast,97.0,Brasil,Bahia,Salvador,-13.000443,-38.45739,967359.4
370,apartment,Northeast,110.0,Brasil,Bahia,Salvador,-12.983924,-38.450443,764525.95
371,apartment,Northeast,84.0,Brasil,Bahia,Salvador,-13.000443,-38.45739,733320.8500000001
372,apartment,Northeast,59.0,Brasil,Bahia,Salvador,-13.000164,-38.489021,653747.7
373,apartment,Northeast,115.0,Brasil,Bahia,Salvador,,,1441677.55
374,apartment,Northeast,115.0,Brasil,Bahia,Salvador,-13.000164,-38.489021,1441677.55
375,apartment,Northeast,113.0,Brasil,Bahia,Ilhéus,-14.827576,-39.029541,507083.55000000005
376,apartment,Northeast,109.0,Brasil,Bahia,Ilhéus,-14.801797,-39.041534,803532.4
377,apartment,Northeast,112.0,Brasil,Bahia,Vitória da Conquista,-14.859674,-40.820404,452474.55000000005
378,house,Northeast,190.0,Brasil,Bahia,Ilhéus,-14.841515,-39.02878,530487.4
379,apartment,Northeast,76.0,Brasil,Bahia,Barreiras,,,390064.25
380,house,Northeast,130.0,Brasil,Bahia,Barreiras,-12.147748,-44.995347,421269.4
381,house,Northeast,80.0,Brasil,Bahia,Salvador,-12.973864,-38.466591,2340385.65
382,apartment,Northeast,70.0,Brasil,Bahia,Salvador,-12.965071,-38.435036,667312.6
383,apartment,Northeast,65.0,Brasil,Bahia,Salvador,-12.938337,-38.362667,513206.0
384,apartment,Northeast,67.0,Brasil,Bahia,Barreiras,-12.149824,-44.992315,431481.3
385,house,Northeast,230.0,Brasil,Bahia,Barreiras,,,436871.95
386,house,Northeast,145.0,Brasil,Bahia,Barreiras,-12.146704,-45.009677,390064.25
387,house,Northeast,96.0,Brasil,Bahia,Porto Seguro,-16.444413,-39.065332,1014167.1000000001
388,apartment,Northeast,86.0,Brasil,Bahia,Ilhéus,-14.78655,-39.03495,663415.05
389,house,Northeast,110.0,Brasil,Bahia,Ilhéus,-14.834512,-39.026514,546089.9500000001
390,apartment,Northeast,75.0,Brasil,Bahia,Ilhéus,-14.844938,-39.026431,382262.94999999995
391,apartment,Northeast,113.0,Brasil,Bahia,Ilhéus,-14.827576,-39.029541,512909.5
392,house,Northeast,114.0,Brasil,Bahia,Ilhéus,-14.841484,-39.028789,477438.64999999997
393,apartment,Northeast,58.0,Brasil,Bahia,Ilhéus,-14.816835,-39.025423,459058.85000000003
394,apartment,Northeast,132.0,Brasil,Bahia,Barreiras,-12.139819,-45.012824,390064.25
395,apartment,Northeast,84.0,Brasil,Bahia,Ilhéus,-14.78619,-39.03628,613181.05
396,apartment,Northeast,130.0,Brasil,Bahia,Ilhéus,,,1560257.0999999999
397,house,Northeast,110.0,Brasil,Bahia,Barreiras,-12.15477,-45.0016,452474.55000000005
398,apartment,Northeast,96.0,Brasil,Bahia,Barreiras,-12.144439,-44.996502,436871.95
399,house,Northeast,182.0,Brasil,Bahia,Ilhéus,-14.841515,-39.02878,546089.9500000001
400,house,Northeast,136.0,Brasil,Bahia,Ilhéus,-14.841515,-39.02878,507083.55000000005
401,apartment,Northeast,194.0,Brasil,Bahia,Barreiras,-12.149369,-44.990957,514884.85
402,apartment,Northeast,220.0,Brasil,Bahia,Salvador,-13.009679,-38.486305,2028334.25
403,apartment,Northeast,220.0,Brasil,Bahia,Salvador,-13.009679,-38.486305,2028334.25
404,apartment,Northeast,142.0,Brasil,Bahia,Salvador,-12.950598,-38.40873,1716282.8
405,apartment,Northeast,108.0,Brasil,Bahia,Salvador,-12.993305,-38.45739,842538.85
406,apartment,Northeast,108.0,Brasil,Bahia,Salvador,-12.993305,-38.45739,842538.85
407,apartment,Northeast,74.0,Brasil,Bahia,Salvador,-12.990577,-38.510612,514884.85
408,apartment,Northeast,140.0,Brasil,Bahia,Salvador,-13.009875,-38.481541,702115.7000000001
409,apartment,Northeast,94.0,Brasil,Bahia,Salvador,-12.970382,-38.512382,826936.25
410,apartment,Northeast,67.0,Brasil,Bahia,Salvador,-12.985207,-38.456074,702115.7000000001
411,apartment,Northeast,140.0,Brasil,Bahia,Salvador,-13.009875,-38.481541,702115.7000000001
412,apartment,Northeast,60.0,Brasil,Bahia,Salvador,-12.993782,-38.492218,588237.2
413,apartment,Northeast,110.0,Brasil,Bahia,Salvador,-12.971756,-38.438103,634840.0
414,apartment,Northeast,105.0,Brasil,Bahia,Salvador,-12.993305,-38.45739,1092179.95
415,apartment,Northeast,110.0,Brasil,Bahia,Salvador,-12.971756,-38.438103,634840.0
416,apartment,Northeast,105.0,Brasil,Bahia,Salvador,-12.993305,-38.45739,1092179.95
417,apartment,Northeast,115.0,Brasil,Bahia,Salvador,-13.000443,-38.45739,717718.25
418,apartment,Northeast,115.0,Brasil,Bahia,Salvador,-13.000443,-38.45739,717718.25
419,apartment,Northeast,65.0,Brasil,Bahia,Ilhéus,-14.840205,-39.031994,431099.0
420,apartment,Northeast,74.0,Brasil,Bahia,Ilhéus,-14.805622,-39.037059,549990.6
421,apartment,Northeast,115.0,Brasil,Bahia,Salvador,-13.009623,-38.514156,982961.9500000001
422,apartment,Northeast,110.0,Brasil,Bahia,Salvador,-12.983924,-38.450443,655307.95
423,apartment,Northeast,57.0,Brasil,Bahia,Salvador,-12.957254,-38.429649,491480.95
424,apartment,Northeast,220.0,Brasil,Bahia,Ilhéus,,,624102.8500000001
425,house,Northeast,182.0,Brasil,Bahia,Ilhéus,-14.841515,-39.02878,514884.85
426,apartment,Northeast,243.0,Brasil,Bahia,Salvador,-12.950598,-38.40873,2262372.8
427,house,Northeast,115.0,Brasil,Bahia,Ilhéus,-14.841484,-39.028789,468077.1
428,house,Northeast,115.0,Brasil,Bahia,Ilhéus,-14.841484,-39.028789,468077.1
429,house,Northeast,120.0,Brasil,Bahia,Ilhéus,,,491480.95
430,house,Northeast,159.0,Brasil,Bahia,Ilhéus,-14.841484,-39.028789,546089.9500000001
431,house,Northeast,120.0,Brasil,Bahia,Salvador,-12.94748,-38.365459,1014167.1000000001
432,apartment,Northeast,58.0,Brasil,Bahia,Salvador,-12.939807,-38.367931,382262.94999999995
433,apartment,Northeast,92.0,Brasil,Bahia,Salvador,-13.001169,-38.49419,826936.25
434,apartment,Northeast,160.0,Brasil,Bahia,Salvador,,,1092179.95
435,apartment,Northeast,77.0,Brasil,Bahia,Salvador,-12.990577,-38.510612,702115.7000000001
436,apartment,Northeast,145.0,Brasil,Bahia,Salvador,-13.000443,-38.45739,955657.45
437,apartment,Northeast,90.0,Brasil,Bahia,Salvador,-12.9371316,-38.3556842,499282.25
438,apartment,Northeast,180.0,Brasil,Bahia,Ilhéus,-14.837616,-39.028094,717718.25
439,apartment,Northeast,203.0,Brasil,Bahia,Salvador,-13.000443,-38.45739,1326218.55
440,apartment,Northeast,75.0,Brasil,Bahia,Salvador,-12.981397,-38.441444,592897.7
441,house,Northeast,110.0,Brasil,Bahia,Lauro de Freitas,-12.852844,-38.32711,1092179.95
442,apartment,Northeast,140.0,Brasil,Bahia,Salvador,-12.9429024,-38.3982041,1154590.25
443,apartment,Northeast,210.0,Brasil,Bahia,Salvador,-12.9429024,-38.3982041,1716282.8
444,apartment,Northeast,133.0,Brasil,Bahia,Salvador,-12.9994819,-38.4560755,883885.65
445,apartment,Northeast,130.0,Brasil,Bahia,Salvador,-12.9808155,-38.5086421,561692.5499999999
446,apartment,Northeast,134.0,Brasil,Bahia,Salvador,-12.992472,-38.52298,1583660.95
447,apartment,Northeast,120.0,Brasil,Bahia,Salvador,-12.9890124,-38.4392045,931473.5
448,apartment,Northeast,93.0,Brasil,Bahia,Salvador,-12.9994819,-38.4560755,725519.55
449,apartment,Northeast,70.0,Brasil,Bahia,Salvador,-13.0002554,-38.5188762,616301.55
450,apartment,Northeast,75.0,Brasil,Bahia,Salvador,,,655307.95
451,apartment,Northeast,112.0,Brasil,Bahia,Salvador,-12.950598,-38.40873,1185795.4
452,apartment,Northeast,168.0,Brasil,Bahia,Salvador,-12.9930033,-38.5247961,1716282.8
453,apartment,Northeast,100.0,Brasil,Bahia,Salvador,-15.61667,-39.7,1089059.4500000002
454,apartment,Northeast,105.0,Brasil,Bahia,Salvador,-12.9903761,-38.4468721,569493.85
455,apartment,Northeast,80.0,Brasil,Bahia,Salvador,,,592897.7
456,apartment,Northeast,107.0,Brasil,Bahia,Salvador,-12.9994819,-38.4560755,663109.25
457,apartment,Northeast,134.0,Brasil,Bahia,Salvador,,,1700680.25
458,apartment,Northeast,72.0,Brasil,Bahia,Salvador,-12.9994819,-38.4560755,624102.8500000001
459,apartment,Northeast,143.0,Brasil,Bahia,Salvador,-12.9429024,-38.3982041,1138987.7
460,apartment,Northeast,90.0,Brasil,Bahia,Salvador,-12.9994819,-38.4560755,624102.8500000001
461,apartment,Northeast,181.0,Brasil,Bahia,Salvador,,,1326218.55
462,apartment,Northeast,98.0,Brasil,Bahia,Salvador,-12.9928931,-38.4665922,858141.4
463,apartment,Northeast,78.0,Brasil,Bahia,Salvador,-12.9994819,-38.4560755,491480.95
464,apartment,Northeast,164.0,Brasil,Bahia,Salvador,-13.000164,-38.489021,1482244.25
465,apartment,Northeast,164.0,Brasil,Bahia,Salvador,-13.000164,-38.489021,1482244.25
466,apartment,Northeast,112.0,Brasil,Bahia,Salvador,-12.992462,-38.444553,553891.25
467,apartment,Northeast,70.0,Brasil,Bahia,Ilhéus,-14.845166,-39.025691,436871.95
468,apartment,Northeast,90.0,Brasil,Bahia,Vitória da Conquista,,,390064.25
469,house,Northeast,242.0,Brasil,Bahia,,-16.58923,-39.095634,2028334.25
470,apartment,Northeast,70.0,Brasil,Bahia,Salvador,-13.007857,-38.498463,592897.7
471,apartment,Northeast,98.0,Brasil,Bahia,Salvador,-13.003813,-38.528656,530487.4
472,apartment,Northeast,154.0,Brasil,Bahia,Salvador,-12.998506,-38.52309,2184359.95
473,apartment,Northeast,150.0,Brasil,Bahia,Salvador,,,1872308.55
474,apartment,Northeast,78.0,Brasil,Bahia,Vitória da Conquista,-14.828758,-40.797218,374461.69999999995
475,apartment,Northeast,87.0,Brasil,Bahia,Ilhéus,-14.796621,-39.037969,780128.5499999999
476,house,Northeast,160.0,Brasil,Bahia,Salvador,-12.9346259,-38.3314731,868000.75
477,apartment,Northeast,104.0,Brasil,Bahia,Camaçari,-12.863804,-38.2770374,441891.25
478,apartment,Northeast,190.0,Brasil,Bahia,Salvador,-13.008737,-38.487831,616301.55
479,apartment,Northeast,250.0,Brasil,Bahia,Salvador,-12.9891996,-38.5236444,1893819.8
480,apartment,Northeast,140.0,Brasil,Bahia,Salvador,-12.9858801,-38.460407,1167855.5499999998
481,apartment,Northeast,215.0,Brasil,Bahia,Salvador,-12.9891996,-38.5236444,1972728.95
482,apartment,Northeast,143.0,Brasil,Bahia,Salvador,-12.9604584,-38.4053527,1033709.95
483,apartment,Northeast,186.0,Brasil,Bahia,Salvador,,,2193674.6
484,house,Northeast,220.0,Brasil,Bahia,,-13.0447592787,-38.6910581589,631273.25
485,apartment,Northeast,175.0,Brasil,Bahia,Salvador,-12.9902375,-38.5245971,2525093.1
486,apartment,Northeast,130.0,Brasil,Bahia,Salvador,-13.0091525,-38.5163816,1025819.05
487,house,Northeast,252.0,Brasil,Bahia,Camaçari,,,1025819.05
488,apartment,Northeast,91.0,Brasil,Bahia,Salvador,-12.9798238,-38.4573653,952705.0
489,apartment,Northeast,128.0,Brasil,Bahia,Salvador,-13.0095404,-38.5133791,2272583.8
490,apartment,Northeast,85.0,Brasil,Bahia,Salvador,-13.0050327,-38.5199433,710182.4
491,apartment,Northeast,99.0,Brasil,Bahia,Salvador,-12.9930748,-38.5233928,1152073.7
492,apartment,Northeast,195.0,Brasil,Bahia,Salvador,-12.9604584,-38.4053527,1657092.3499999999
493,apartment,Northeast,55.0,Brasil,Bahia,Salvador,-12.9053309,-38.4294106,394545.75
494,apartment,Northeast,62.0,Brasil,Bahia,Salvador,-12.9722361,-38.4242989,441891.25
495,house,Northeast,120.0,Brasil,Bahia,Lauro de Freitas,-12.8993552,-38.31262,418218.5
496,apartment,Northeast,70.0,Brasil,Bahia,Salvador,-12.9808591,-38.4468721,538288.7000000001
497,apartment,Northeast,110.0,Brasil,Bahia,Salvador,-12.9994819,-38.4560755,858141.4
498,apartment,Northeast,190.0,Brasil,Bahia,Salvador,-13.0087625,-38.4915625,655307.95
499,apartment,Northeast,54.0,Brasil,Bahia,Salvador,-12.992939,-38.473164,491480.95
500,apartment,Northeast,160.0,Brasil,Bahia,Salvador,-12.958966,-38.405651,1388628.8
501,apartment,Northeast,80.0,Brasil,Bahia,Salvador,-12.974941,-38.440117,585096.4
502,apartment,Northeast,122.0,Brasil,Bahia,Salvador,-12.987904,-38.502075,483679.7
503,apartment,Northeast,80.0,Brasil,Bahia,Salvador,-12.974941,-38.440117,585096.4
504,apartment,Northeast,160.0,Brasil,Bahia,Salvador,-12.958966,-38.405651,1388628.8
505,apartment,Northeast,54.0,Brasil,Bahia,Salvador,-12.992939,-38.473164,491480.95
506,apartment,Northeast,73.0,Brasil,Bahia,Salvador,-13.004092,-38.5047,1170192.8
507,house,Northeast,120.0,Brasil,Bahia,Lauro de Freitas,-12.852844,-38.32711,530487.4
508,apartment,Northeast,75.0,Brasil,Bahia,Salvador,-12.9808591,-38.4468721,546089.9500000001
509,apartment,Northeast,90.0,Brasil,Bahia,Salvador,-12.971983,-38.435127,650711.0
510,apartment,Northeast,155.0,Brasil,Bahia,Salvador,-12.995359,-38.4727763,2130547.3000000003
511,apartment,Northeast,90.0,Brasil,Bahia,Salvador,-12.971983,-38.435127,650711.0
512,apartment,Northeast,138.0,Brasil,Bahia,Vitória da Conquista,-14.860086,-40.827396,1404231.4000000001
513,house,Northeast,220.0,Brasil,Bahia,Ilhéus,-14.820078,-39.029449,858141.4
514,apartment,Northeast,89.0,Brasil,Bahia,Salvador,-12.990577,-38.510612,655307.95
515,house,Northeast,250.0,Brasil,Bahia,Lauro de Freitas,-12.852844,-38.32711,1201397.95
516,apartment,Northeast,56.0,Brasil,Bahia,Salvador,-12.971625,-38.486305,390064.25
517,apartment,Northeast,56.0,Brasil,Bahia,Salvador,-12.971625,-38.486305,390064.25
518,apartment,Northeast,134.0,Brasil,Bahia,Salvador,,,1872308.55
519,apartment,Northeast,82.0,Brasil,Bahia,Salvador,-12.987011,-38.439724,780128.5499999999
520,apartment,Northeast,115.0,Brasil,Bahia,Salvador,-13.004092,-38.5047,780128.5499999999
521,apartment,Northeast,230.0,Brasil,Bahia,Salvador,-13.002217,-38.516796,1248205.7000000002
522,apartment,Northeast,230.0,Brasil,Bahia,Salvador,-13.002217,-38.516796,1248205.7000000002
523,apartment,Northeast,75.0,Brasil,Bahia,Salvador,-12.987656,-38.482941,421269.4
524,apartment,Northeast,75.0,Brasil,Bahia,Salvador,-12.987656,-38.482941,421269.4
525,apartment,Northeast,54.0,Brasil,Bahia,Salvador,-13.009679,-38.486305,379142.45
526,apartment,Northeast,80.0,Brasil,Bahia,Salvador,-13.007857,-38.498463,624102.8500000001
527,house,Northeast,110.0,Brasil,Bahia,Camaçari,-12.8569121,-38.2849718,405666.85
528,apartment,Northeast,135.0,Brasil,Bahia,Salvador,-12.9994819,-38.4560755,1014167.1000000001
529,apartment,Northeast,53.0,Brasil,Bahia,Salvador,-12.993533,-38.526047,499282.25
530,apartment,Northeast,72.0,Brasil,Bahia,Salvador,-12.993305,-38.45739,514884.85
531,apartment,Northeast,53.0,Brasil,Bahia,Salvador,-12.993533,-38.526047,499282.25
532,apartment,Northeast,72.0,Brasil,Bahia,Salvador,-12.993305,-38.45739,514884.85
533,house,Northeast,85.0,Brasil,Bahia,Porto Seguro,,,396775.0
534,apartment,Northeast,150.0,Brasil,Bahia,Vitória da Conquista,-14.865803,-40.822427,1138987.7
535,apartment,Northeast,95.0,Brasil,Bahia,Salvador,-12.994513,-38.479004,717718.25
536,apartment,Northeast,85.0,Brasil,Bahia,Lauro de Freitas,-12.852844,-38.32711,522686.1
537,apartment,Northeast,132.0,Brasil,Bahia,Salvador,-12.941992,-38.403465,1076577.4000000001
538,apartment,Northeast,211.0,Brasil,Bahia,Salvador,,,1872308.55
539,apartment,Northeast,211.0,Brasil,Bahia,Salvador,-13.004878,-38.532276,1872308.55
540,apartment,Northeast,132.0,Brasil,Bahia,Salvador,-12.941992,-38.403465,1076577.4000000001
541,apartment,Northeast,95.0,Brasil,Bahia,Salvador,-12.994513,-38.479004,717718.25
